P(形态|牛股),P(形态|非牛),P(牛股|形态),lift,命中数,形态,p,lift_13_19,lift_20_25,两段同向
0.16770186335403728,0.12476672166175318,0.05529387671513414,1.3250954318633668,4883,平底(flat base),0.166,1.8712655500048976,1.1710468198826909,True
0.07763975155279502,0.0627214453790604,0.051145662847790506,1.2256851612772057,2444,双底(double bottom),0.634,0.8491801019705112,1.2098654986450372,False
0.22857142857142856,0.17209855840748656,0.05467241123161492,1.3102022624530425,6731,任一严格基底,0.114,1.5542475224022312,1.2079059926698228,True
0.41739130434782606,0.4426473372460985,0.03944124897288414,0.9451936081495583,17038,【第51节粗定义】60日振幅<30%,1.0,1.089610612769391,0.894118393843735,False
0.7503105590062111,0.729721688799935,0.04285511565205052,1.0270055448466244,28188,【第51节粗定义】60日振幅<50%,1.0,1.035708178044063,1.007853891179146,True
