月,红轴,n_0-1年,0-1年_G100,0-1年_G200,0-1年_G500,n_1-2年,1-2年_G100,1-2年_G200,1-2年_G500,n_2-3年,2-3年_G100,2-3年_G200,2-3年_G500,n_3-5年,3-5年_G100,3-5年_G200,3-5年_G500,n_5-10年,5-10年_G100,5-10年_G200,5-10年_G500,n_>10年,>10年_G100,>10年_G200,>10年_G500
2019-10,1,154,0.2922077922077922,0.18181818181818182,0.05844155844155844,149,0.3624161073825503,0.19463087248322147,0.020134228187919462,443,0.34085778781038373,0.17155756207674944,0.024830699774266364,374,0.3155080213903743,0.14705882352941177,0.0213903743315508,849,0.3510011778563015,0.13898704358068315,0.028268551236749116,1530,0.28366013071895424,0.1130718954248366,0.01437908496732026
2019-11,1,178,0.3202247191011236,0.21348314606741572,0.056179775280898875,123,0.3821138211382114,0.1951219512195122,0.032520325203252036,447,0.38478747203579416,0.18344519015659955,0.026845637583892617,399,0.3483709273182957,0.14035087719298245,0.020050125313283207,847,0.3624557260920897,0.15938606847697756,0.031877213695395513,1535,0.3042345276872964,0.12117263843648209,0.015635179153094463
2019-12,1,198,0.30808080808080807,0.15656565656565657,0.025252525252525252,104,0.3557692307692308,0.18269230769230768,0.038461538461538464,426,0.3403755868544601,0.1572769953051643,0.018779342723004695,424,0.3018867924528302,0.1179245283018868,0.01650943396226415,842,0.336104513064133,0.14608076009501186,0.020190023752969122,1562,0.2740076824583867,0.09923175416133162,0.011523687580025609
2020-01,1,202,0.25742574257425743,0.12871287128712872,0.01485148514851485,104,0.33653846153846156,0.15384615384615385,0.028846153846153848,393,0.3333333333333333,0.13486005089058525,0.017811704834605598,456,0.2807017543859649,0.1118421052631579,0.010964912280701754,826,0.33171912832929784,0.13559322033898305,0.015738498789346248,1593,0.2787193973634652,0.10106716886377903,0.011299435028248588
2020-02,1,214,0.2570093457943925,0.13551401869158877,0.018691588785046728,99,0.3333333333333333,0.15151515151515152,0.030303030303030304,367,0.335149863760218,0.1335149863760218,0.021798365122615803,469,0.29637526652452023,0.11087420042643924,0.01279317697228145,827,0.3143893591293833,0.13301088270858524,0.018137847642079808,1621,0.3016656384947563,0.10734114743985194,0.01418877236273905
2020-03,1,214,0.29906542056074764,0.17757009345794392,0.018691588785046728,100,0.35,0.21,0.04,331,0.33534743202416917,0.1510574018126888,0.02416918429003021,490,0.32040816326530613,0.12653061224489795,0.018367346938775512,817,0.3598531211750306,0.14320685434516525,0.02447980416156671,1649,0.31958762886597936,0.12916919345057612,0.018192844147968467
2020-04,1,228,0.2850877192982456,0.14473684210526316,0.021929824561403508,101,0.297029702970297,0.15841584158415842,0.04950495049504951,302,0.33112582781456956,0.1490066225165563,0.013245033112582781,500,0.302,0.104,0.014,811,0.34525277435265106,0.13070283600493218,0.02096177558569667,1646,0.3128797083839611,0.12029161603888214,0.01701093560145808
2020-05,1,233,0.24034334763948498,0.1072961373390558,0.012875536480686695,105,0.2761904761904762,0.12380952380952381,0.0380952380952381,273,0.32234432234432236,0.11721611721611722,0.02197802197802198,496,0.26814516129032256,0.09274193548387097,0.012096774193548387,826,0.32929782082324455,0.13317191283292978,0.023002421307506054,1693,0.3106910809214412,0.1275841701122268,0.018901358535144713
2020-06,1,249,0.17670682730923695,0.08433734939759036,0.008032128514056224,106,0.2641509433962264,0.10377358490566038,0.02830188679245283,246,0.2845528455284553,0.1016260162601626,0.024390243902439025,486,0.2139917695473251,0.0720164609053498,0.012345679012345678,851,0.29494712103407755,0.12573443008225618,0.0199764982373678,1710,0.291812865497076,0.11345029239766082,0.017543859649122806
2020-07,1,264,0.10984848484848485,0.045454545454545456,0.011363636363636364,134,0.208955223880597,0.08208955223880597,0.014925373134328358,221,0.23529411764705882,0.07239819004524888,0.01809954751131222,518,0.1640926640926641,0.05405405405405406,0.003861003861003861,824,0.21844660194174756,0.07888349514563107,0.013349514563106795,1743,0.219162363740677,0.07917383820998279,0.010900745840504877
2020-08,1,308,0.11688311688311688,0.048701298701298704,0.003246753246753247,143,0.17482517482517482,0.055944055944055944,0.013986013986013986,194,0.20618556701030927,0.06701030927835051,0.005154639175257732,552,0.13949275362318841,0.04891304347826087,0.0036231884057971015,793,0.19167717528373265,0.058007566204287514,0.011349306431273645,1771,0.20666290231507622,0.06888763410502541,0.010163749294184076
2020-09,1,363,0.1487603305785124,0.06611570247933884,0.005509641873278237,143,0.17482517482517482,0.08391608391608392,0.013986013986013986,171,0.23391812865497075,0.0935672514619883,0.005847953216374269,586,0.18088737201365188,0.052901023890784986,0.0034129692832764505,771,0.19844357976653695,0.06355382619974059,0.010376134889753566,1791,0.22389726409826913,0.07593523171412618,0.01060859854829704
2020-10,1,372,0.1586021505376344,0.056451612903225805,0.0,154,0.17532467532467533,0.07142857142857142,0.006493506493506494,150,0.2,0.05333333333333334,0.0,613,0.17455138662316477,0.06199021207177814,0.004893964110929853,745,0.1959731543624161,0.05906040268456376,0.005369127516778523,1820,0.22417582417582418,0.07417582417582418,0.00989010989010989
2020-11,1,362,0.10773480662983426,0.03867403314917127,0.0,177,0.14124293785310735,0.05084745762711865,0.011299435028248588,120,0.16666666666666666,0.058333333333333334,0.0,649,0.1694915254237288,0.05238828967642527,0.0030816640986132513,722,0.18975069252077562,0.045706371191135735,0.004155124653739612,1845,0.191869918699187,0.056910569105691054,0.005962059620596206
2020-12,1,390,0.10512820512820513,0.041025641025641026,0.0,198,0.15151515151515152,0.025252525252525252,0.005050505050505051,104,0.15384615384615385,0.057692307692307696,0.0,642,0.1838006230529595,0.06386292834890965,0.003115264797507788,719,0.18915159944367177,0.04728789986091794,0.005563282336578581,1872,0.1842948717948718,0.05555555555555555,0.004807692307692308
2021-01,1,407,0.12530712530712532,0.04176904176904177,0.004914004914004914,198,0.16666666666666666,0.045454545454545456,0.0,105,0.17142857142857143,0.05714285714285714,0.009523809523809525,656,0.25,0.08231707317073171,0.003048780487804878,691,0.21273516642547033,0.06801736613603473,0.005788712011577424,1902,0.23974763406940064,0.06782334384858044,0.006309148264984227
2021-02,1,413,0.13317191283292978,0.03631961259079903,0.004842615012106538,214,0.16355140186915887,0.04672897196261682,0.004672897196261682,99,0.18181818181818182,0.0707070707070707,0.0,663,0.2171945701357466,0.07088989441930618,0.0030165912518853697,676,0.1849112426035503,0.05621301775147929,0.0029585798816568047,1921,0.20614263404476835,0.05830296720458095,0.004164497657470068
2021-03,1,441,0.12018140589569161,0.03854875283446712,0.0045351473922902496,214,0.16355140186915887,0.0514018691588785,0.004672897196261682,100,0.15,0.06,0.01,658,0.22644376899696048,0.06534954407294832,0.00303951367781155,661,0.19364599092284418,0.0529500756429652,0.007564296520423601,1949,0.1831708568496665,0.05233453052847614,0.002052334530528476
2021-04,1,471,0.13588110403397027,0.044585987261146494,0.004246284501061571,227,0.14537444933920704,0.04405286343612335,0.0,101,0.18811881188118812,0.04950495049504951,0.0,654,0.22935779816513763,0.06880733944954129,0.0030581039755351682,649,0.18952234206471494,0.061633281972265024,0.0061633281972265025,1944,0.1882716049382716,0.04681069958847737,0.00205761316872428
2021-05,1,494,0.10931174089068826,0.03643724696356275,0.004048582995951417,232,0.11637931034482758,0.03879310344827586,0.0,106,0.18867924528301888,0.04716981132075472,0.0,651,0.19201228878648233,0.0706605222734255,0.0030721966205837174,638,0.1614420062695925,0.05329153605015674,0.003134796238244514,1995,0.1573934837092732,0.03508771929824561,0.002506265664160401
2021-06,1,517,0.10058027079303675,0.029013539651837523,0.0019342359767891683,248,0.08064516129032258,0.020161290322580645,0.0,106,0.19811320754716982,0.02830188679245283,0.0,645,0.16899224806201552,0.05271317829457364,0.0015503875968992248,630,0.16031746031746033,0.0380952380952381,0.0015873015873015873,2017,0.14179474467030243,0.029251363411006447,0.0019831432821021317
2021-07,1,520,0.10576923076923077,0.023076923076923078,0.0,259,0.0888030888030888,0.015444015444015444,0.0,133,0.12781954887218044,0.022556390977443608,0.0,642,0.16666666666666666,0.048286604361370715,0.003115264797507788,626,0.1501597444089457,0.03354632587859425,0.0,2029,0.1409561360275998,0.026121241991128634,0.0009857072449482504
2021-08,0,496,0.07459677419354839,0.012096774193548387,0.0,307,0.07166123778501629,0.029315960912052116,0.0,143,0.07692307692307693,0.02097902097902098,0.0,618,0.12459546925566344,0.040453074433656956,0.0016181229773462784,630,0.12222222222222222,0.03015873015873016,0.0,2059,0.10150558523555124,0.020398251578436135,0.0009713453132588635
2021-09,0,467,0.08779443254817987,0.027837259100642397,0.0,364,0.0989010989010989,0.027472527472527472,0.0027472527472527475,143,0.09090909090909091,0.04195804195804196,0.0,609,0.1412151067323481,0.03776683087027915,0.0016420361247947454,628,0.1337579617834395,0.03184713375796178,0.0,2071,0.09705456301303718,0.01931434089811685,0.0009657170449058426
2021-10,0,477,0.0880503144654088,0.027253668763102725,0.0,372,0.11021505376344086,0.021505376344086023,0.002688172043010753,152,0.09210526315789473,0.05921052631578947,0.006578947368421052,596,0.15100671140939598,0.04865771812080537,0.008389261744966443,638,0.14576802507836992,0.03134796238244514,0.0,2086,0.1112176414189837,0.023010546500479387,0.0019175455417066154
2021-11,0,487,0.039014373716632446,0.008213552361396304,0.0,362,0.058011049723756904,0.0027624309392265192,0.0,177,0.06779661016949153,0.03389830508474576,0.005649717514124294,567,0.10934744268077601,0.04056437389770723,0.003527336860670194,656,0.10975609756097561,0.024390243902439025,0.0,2102,0.08230256898192198,0.018553758325404377,0.0009514747859181732
2021-12,0,478,0.043933054393305436,0.010460251046025104,0.0,390,0.05897435897435897,0.005128205128205128,0.002564102564102564,198,0.0707070707070707,0.030303030303030304,0.0,530,0.09433962264150944,0.03207547169811321,0.0,679,0.08541973490427099,0.01914580265095729,0.0,2118,0.05571293673276676,0.012747875354107648,0.00047214353163361664
2022-01,0,476,0.0546218487394958,0.008403361344537815,0.0,404,0.06435643564356436,0.017326732673267328,0.0024752475247524753,199,0.10050251256281408,0.020100502512562814,0.0,491,0.11812627291242363,0.04073319755600815,0.0,725,0.12275862068965518,0.02620689655172414,0.001379310344827586,2129,0.07374354156881165,0.015500234852043212,0.0009394081728511038
2022-02,0,460,0.041304347826086954,0.008695652173913044,0.0,413,0.07021791767554479,0.012106537530266344,0.002421307506053269,213,0.09389671361502347,0.03286384976525822,0.0,465,0.1032258064516129,0.03225806451612903,0.0,747,0.09504685408299866,0.024096385542168676,0.0,2142,0.058823529411764705,0.011671335200746966,0.0009337068160597573
2022-03,0,456,0.07456140350877193,0.008771929824561403,0.0,441,0.10657596371882086,0.02040816326530612,0.0022675736961451248,214,0.12149532710280374,0.028037383177570093,0.0,428,0.15654205607476634,0.053738317757009345,0.0,767,0.12646675358539766,0.03389830508474576,0.001303780964797914,2163,0.07859454461396209,0.01571890892279242,0.0009246417013407304
2022-04,0,440,0.15454545454545454,0.01818181818181818,0.0,468,0.20512820512820512,0.053418803418803416,0.002136752136752137,227,0.2511013215859031,0.048458149779735685,0.013215859030837005,402,0.24129353233830847,0.08208955223880597,0.012437810945273632,788,0.21065989847715735,0.05710659898477157,0.0038071065989847717,2158,0.13994439295644115,0.028266913809082483,0.0018535681186283596
2022-05,0,410,0.10975609756097561,0.00975609756097561,0.0,494,0.13360323886639677,0.02631578947368421,0.0020242914979757085,232,0.17672413793103448,0.03017241379310345,0.0,376,0.15159574468085107,0.05585106382978723,0.005319148936170213,803,0.16064757160647572,0.0448318804483188,0.0049813200498132005,2169,0.09313047487321346,0.0198248040571692,0.0013831258644536654
2022-06,0,385,0.05714285714285714,0.0,0.0,517,0.08704061895551257,0.013539651837524178,0.0,249,0.08835341365461848,0.004016064257028112,0.0,352,0.125,0.05113636363636364,0.005681818181818182,822,0.1192214111922141,0.031630170316301706,0.0036496350364963502,2183,0.07100320659642693,0.013742556115437472,0.0009161704076958314
2022-07,0,367,0.051771117166212535,0.005449591280653951,0.0,519,0.05394990366088632,0.009633911368015413,0.0,257,0.0933852140077821,0.01556420233463035,0.0,360,0.08333333333333333,0.03611111111111111,0.0,833,0.09963985594237695,0.028811524609843937,0.0012004801920768306,2196,0.061930783242258654,0.012750455373406194,0.0009107468123861566
2022-08,0,371,0.04851752021563342,0.008086253369272238,0.0,496,0.07459677419354839,0.010080645161290322,0.0,308,0.09740259740259741,0.00974025974025974,0.0,336,0.08630952380952381,0.03869047619047619,0.0,861,0.0975609756097561,0.027874564459930314,0.0011614401858304297,2212,0.05650994575045208,0.015370705244122965,0.0009041591320072332
2022-09,0,374,0.09358288770053476,0.01871657754010695,0.0,467,0.11563169164882227,0.021413276231263382,0.0021413276231263384,364,0.1510989010989011,0.019230769230769232,0.0027472527472527475,314,0.13694267515923567,0.04777070063694268,0.009554140127388535,882,0.1689342403628118,0.048752834467120185,0.005668934240362812,2218,0.11316501352569883,0.02660054102795311,0.0018034265103697023
2022-10,0,366,0.06284153005464481,0.01366120218579235,0.0,474,0.0970464135021097,0.027426160337552744,0.002109704641350211,369,0.1111111111111111,0.013550135501355014,0.0027100271002710027,303,0.1353135313531353,0.039603960396039604,0.006600660066006601,907,0.14332965821389196,0.04630650496141125,0.004410143329658214,2223,0.11785874943769681,0.027890238416554206,0.002249212775528565
2022-11,0,357,0.0700280112044818,0.011204481792717087,0.0,487,0.09034907597535935,0.02053388090349076,0.002053388090349076,362,0.11049723756906077,0.027624309392265192,0.0027624309392265192,296,0.10810810810810811,0.04054054054054054,0.0033783783783783786,942,0.13906581740976645,0.04246284501061571,0.0074309978768577496,2229,0.10408254822790489,0.029161058770749215,0.0022431583669807087
2022-12,0,340,0.10882352941176471,0.026470588235294117,0.0,480,0.09791666666666667,0.029166666666666667,0.0020833333333333333,386,0.11917098445595854,0.04404145077720207,0.0051813471502590676,302,0.1291390728476821,0.03642384105960265,0.0033112582781456954,963,0.15784008307372793,0.05192107995846314,0.008307372793354102,2223,0.12685560053981107,0.03013945119208277,0.002699055330634278
2023-01,0,316,0.09177215189873418,0.028481012658227847,0.0,473,0.06976744186046512,0.023255813953488372,0.0021141649048625794,406,0.11330049261083744,0.03694581280788178,0.0024630541871921183,301,0.10631229235880399,0.03986710963455149,0.0033222591362126247,979,0.13687436159346272,0.04290091930541369,0.007150153217568948,2222,0.10981098109810981,0.024752475247524754,0.0013501350135013501
2023-02,0,315,0.09523809523809523,0.03492063492063492,0.0,461,0.06724511930585683,0.021691973969631236,0.0,413,0.09927360774818401,0.0387409200968523,0.004842615012106538,310,0.11612903225806452,0.035483870967741936,0.0,992,0.13205645161290322,0.04133064516129032,0.006048387096774193,2222,0.10486048604860486,0.022502250225022502,0.0018001800180018
2023-03,0,307,0.08469055374592833,0.02280130293159609,0.0,456,0.06578947368421052,0.02412280701754386,0.0,441,0.10204081632653061,0.024943310657596373,0.0,314,0.09872611464968153,0.03821656050955414,0.0031847133757961785,999,0.12712712712712712,0.03903903903903904,0.004004004004004004,2221,0.09590274651058082,0.021611886537595677,0.0009004952723998199
2023-04,0,304,0.08881578947368421,0.019736842105263157,0.0,439,0.09339407744874716,0.02733485193621868,0.0,468,0.1581196581196581,0.038461538461538464,0.0,321,0.1277258566978193,0.040498442367601244,0.0,1004,0.1394422310756972,0.045816733067729085,0.0049800796812749,2203,0.10440308669995461,0.025873808443032227,0.00045392646391284613
2023-05,0,311,0.0707395498392283,0.01607717041800643,0.0,410,0.08048780487804878,0.02195121951219512,0.0,492,0.1483739837398374,0.04065040650406504,0.0,337,0.12462908011869436,0.032640949554896145,0.0,1012,0.1373517786561265,0.037549407114624504,0.0029644268774703555,2198,0.11010009099181074,0.026387625113739762,0.0018198362147406734
2023-06,0,320,0.09375,0.03125,0.003125,385,0.08571428571428572,0.01818181818181818,0.0,517,0.14313346228239845,0.04642166344294004,0.0,354,0.13559322033898305,0.02824858757062147,0.002824858757062147,1026,0.12280701754385964,0.029239766081871343,0.001949317738791423,2194,0.11030082041932543,0.02506836827711942,0.0018231540565177757
2023-07,0,324,0.10493827160493827,0.043209876543209874,0.0030864197530864196,364,0.12087912087912088,0.03021978021978022,0.0,515,0.1786407766990291,0.05242718446601942,0.001941747572815534,395,0.19240506329113924,0.05822784810126582,0.007594936708860759,1028,0.17217898832684825,0.04571984435797665,0.006809338521400778,2190,0.12009132420091324,0.031506849315068496,0.0027397260273972603
2023-08,0,304,0.11842105263157894,0.05263157894736842,0.003289473684210526,371,0.1509433962264151,0.04851752021563342,0.0,496,0.20967741935483872,0.06048387096774194,0.008064516129032258,448,0.23660714285714285,0.08258928571428571,0.017857142857142856,1033,0.19651500484027107,0.06679574056147145,0.005808325266214908,2189,0.16080402010050251,0.0438556418455916,0.0031978072179077205
2023-09,0,284,0.1619718309859155,0.045774647887323945,0.007042253521126761,373,0.19571045576407506,0.05630026809651475,0.002680965147453083,466,0.21030042918454936,0.060085836909871244,0.002145922746781116,500,0.258,0.09,0.02,1044,0.20306513409961685,0.07471264367816093,0.008620689655172414,2186,0.17154620311070448,0.04437328453796889,0.0036596523330283625
2023-10,0,262,0.19083969465648856,0.061068702290076333,0.007633587786259542,366,0.2103825136612022,0.06284153005464481,0.00273224043715847,475,0.24421052631578946,0.07368421052631578,0.002105263157894737,524,0.26908396946564883,0.0916030534351145,0.02099236641221374,1049,0.21544327931363202,0.07816968541468065,0.012392755004766444,2189,0.18730013704888077,0.042485153037916855,0.003654636820465966
2023-11,0,247,0.1902834008097166,0.05263157894736842,0.0,357,0.21288515406162464,0.06722689075630252,0.0056022408963585435,487,0.22176591375770022,0.06570841889117043,0.006160164271047228,537,0.2346368715083799,0.074487895716946,0.00931098696461825,1057,0.2052980132450331,0.06906338694418164,0.00946073793755913,2189,0.1804476930105071,0.03746002740977615,0.003654636820465966
2023-12,0,238,0.2184873949579832,0.07983193277310924,0.012605042016806723,339,0.3008849557522124,0.10029498525073746,0.008849557522123894,480,0.2791666666666667,0.08958333333333333,0.010416666666666666,580,0.2793103448275862,0.09655172413793103,0.013793103448275862,1060,0.23962264150943396,0.09245283018867924,0.011320754716981131,2187,0.22588020118884317,0.05898491083676269,0.0054869684499314125
2024-01,0,239,0.39748953974895396,0.1799163179916318,0.04184100418410042,316,0.5569620253164557,0.26582278481012656,0.04746835443037975,474,0.5126582278481012,0.24472573839662448,0.03164556962025317,602,0.5465116279069767,0.22259136212624583,0.03488372093023256,1038,0.45472061657032753,0.18304431599229287,0.03371868978805395,2225,0.37797752808988766,0.1348314606741573,0.01662921348314607
2024-02,0,227,0.33480176211453744,0.13215859030837004,0.02643171806167401,318,0.5251572327044025,0.2138364779874214,0.03459119496855346,458,0.4978165938864629,0.2205240174672489,0.03711790393013101,627,0.49920255183413076,0.20574162679425836,0.03189792663476874,1038,0.42485549132947975,0.1676300578034682,0.02697495183044316,2228,0.35771992818671455,0.11759425493716337,0.01526032315978456
2024-03,0,212,0.33490566037735847,0.14150943396226415,0.0330188679245283,307,0.498371335504886,0.20521172638436483,0.035830618892508145,457,0.47045951859956237,0.20350109409190373,0.0262582056892779,651,0.48540706605222733,0.20276497695852536,0.039938556067588324,1051,0.36631779257849667,0.15128449096098953,0.021883920076117985,2224,0.3295863309352518,0.10566546762589928,0.014388489208633094
2024-04,0,187,0.4117647058823529,0.18716577540106952,0.06417112299465241,300,0.5633333333333334,0.2733333333333333,0.08,436,0.5160550458715596,0.24541284403669725,0.052752293577981654,694,0.5345821325648416,0.24063400576368876,0.06195965417867435,1053,0.4311490978157645,0.1794871794871795,0.03418803418803419,2189,0.3572407492005482,0.13613522156235724,0.018730013704888075
2024-05,1,163,0.38650306748466257,0.22699386503067484,0.09202453987730061,313,0.5782747603833865,0.29073482428115016,0.07667731629392971,408,0.5441176470588235,0.2549019607843137,0.06372549019607843,725,0.5613793103448276,0.2620689655172414,0.07586206896551724,1069,0.4630495790458372,0.19363891487371376,0.04396632366697849,2206,0.38531278331822305,0.1541251133272892,0.025838621940163193
2024-06,1,141,0.45390070921985815,0.24822695035460993,0.10638297872340426,319,0.6206896551724138,0.36363636363636365,0.11285266457680251,388,0.6056701030927835,0.2860824742268041,0.06958762886597938,758,0.637203166226913,0.3311345646437995,0.08970976253298153,1075,0.5488372093023256,0.24651162790697675,0.053023255813953486,2201,0.4843253066787824,0.2080872330758746,0.03861880963198546
2024-07,1,112,0.4732142857142857,0.24107142857142858,0.08928571428571429,325,0.6246153846153846,0.3507692307692308,0.13230769230769232,365,0.6027397260273972,0.3150684931506849,0.07123287671232877,775,0.6464516129032258,0.3161290322580645,0.09548387096774194,1098,0.5519125683060109,0.25318761384335153,0.05373406193078324,2204,0.4650635208711434,0.1896551724137931,0.034482758620689655
2024-08,1,94,0.5106382978723404,0.2553191489361702,0.09574468085106383,304,0.6677631578947368,0.3815789473684211,0.1513157894736842,371,0.6522911051212938,0.33692722371967654,0.08086253369272237,801,0.66541822721598,0.35830212234706615,0.10112359550561797,1107,0.5763324299909666,0.26648599819331525,0.05962059620596206,2205,0.48480725623582765,0.19863945578231293,0.039002267573696146
2024-09,1,87,0.3448275862068966,0.1839080459770115,0.022988505747126436,277,0.48375451263537905,0.2779783393501805,0.1299638989169675,374,0.48663101604278075,0.22459893048128343,0.0748663101604278,828,0.4963768115942029,0.23792270531400966,0.06521739130434782,1107,0.3920505871725384,0.17434507678410116,0.036133694670280034,2213,0.2932670582919114,0.1183913239945775,0.022141888838680523
2024-10,1,86,0.37209302325581395,0.13953488372093023,0.023255813953488372,260,0.4307692307692308,0.25,0.08846153846153847,367,0.4604904632152589,0.21525885558583105,0.0681198910081744,843,0.4460260972716489,0.22182680901542112,0.054567022538552785,1108,0.35379061371841153,0.14711191335740073,0.030685920577617327,2225,0.2503370786516854,0.09752808988764045,0.01707865168539326
2024-11,1,84,0.32142857142857145,0.11904761904761904,0.023809523809523808,247,0.42105263157894735,0.20647773279352227,0.08502024291497975,356,0.4297752808988764,0.21910112359550563,0.047752808988764044,847,0.40731995277449823,0.19952774498229045,0.053128689492325853,1132,0.303886925795053,0.1157243816254417,0.03180212014134275,2235,0.22684563758389262,0.08635346756152125,0.014317673378076063
2024-12,1,77,0.2727272727272727,0.1038961038961039,0.012987012987012988,235,0.4340425531914894,0.23829787234042554,0.07234042553191489,339,0.48672566371681414,0.26548672566371684,0.061946902654867256,866,0.4341801385681293,0.19861431870669746,0.053117782909930716,1137,0.3280562884784521,0.13984168865435356,0.0316622691292876,2250,0.24844444444444444,0.09422222222222222,0.014222222222222223
2025-01,1,79,0.2911392405063291,0.13924050632911392,0.012658227848101266,239,0.401673640167364,0.21338912133891214,0.058577405857740586,312,0.4583333333333333,0.2564102564102564,0.07051282051282051,876,0.4063926940639269,0.1906392694063927,0.05136986301369863,1134,0.31216931216931215,0.12962962962962962,0.030864197530864196,2273,0.24593048834139902,0.09194896612406511,0.014078310602727673
2025-02,1,73,0.2602739726027397,0.136986301369863,0.0,227,0.3303964757709251,0.1894273127753304,0.05286343612334802,318,0.4025157232704403,0.21069182389937108,0.0440251572327044,870,0.3413793103448276,0.15402298850574714,0.03793103448275862,1131,0.26171529619805484,0.10875331564986737,0.027409372236958444,2295,0.1934640522875817,0.07407407407407407,0.012200435729847494
2025-03,1,79,0.21518987341772153,0.13924050632911392,0.0,211,0.3412322274881517,0.1895734597156398,0.052132701421800945,306,0.3888888888888889,0.2222222222222222,0.06535947712418301,893,0.3281075027995521,0.14669652855543114,0.03807390817469205,1119,0.24932975871313673,0.10991957104557641,0.02323503127792672,2315,0.17840172786177105,0.0695464362850972,0.012095032397408207
2025-04,1,85,0.24705882352941178,0.12941176470588237,0.011764705882352941,187,0.3315508021390374,0.16042780748663102,0.058823529411764705,300,0.41,0.22666666666666666,0.056666666666666664,902,0.30598669623059865,0.15521064301552107,0.038802660753880266,1111,0.23942394239423942,0.11701170117011701,0.027002700270027002,2318,0.1725625539257981,0.07075064710957722,0.014236410698878344
2025-05,1,88,0.2159090909090909,0.10227272727272728,0.0,165,0.296969696969697,0.15151515151515152,0.06060606060606061,309,0.3656957928802589,0.20711974110032363,0.05177993527508091,902,0.24501108647450112,0.12416851441241686,0.037694013303769404,1091,0.19890009165902842,0.09532538955087076,0.027497708524289642,2359,0.1288681644764731,0.05426027977956761,0.009325985587113183
2025-06,1,88,0.10227272727272728,0.022727272727272728,0.0,138,0.21014492753623187,0.13043478260869565,0.028985507246376812,318,0.27044025157232704,0.11635220125786164,0.0220125786163522,899,0.16240266963292546,0.07563959955506118,0.012235817575083427,1076,0.12639405204460966,0.05483271375464684,0.00929368029739777,2415,0.0761904761904762,0.029399585921325053,0.002898550724637681
