年,未破,持有日,A实收,A峰值,B实收,B峰值,C实收,再创新高
2016,False,8,-0.3246844319775596,-0.01051893408134641,-0.5981767180925666,-0.007713884992987308,-0.23422159887798033,False
2020,True,1362,0.0,0.0,0.0,0.0,0.0,
2014,False,75,0.06349206349206349,0.28042328042328046,2.177248677248677,2.6957671957671963,0.12433862433862441,True
2016,False,86,0.0762564991334489,0.28336221837088393,-0.36915077989601375,0.28336221837088393,0.020797227036395194,False
2020,False,94,0.05890410958904124,0.3315068493150686,-0.008219178082191747,0.3315068493150686,-0.001369863013698569,False
2022,False,23,-0.11944444444444446,0.125,-0.14722222222222225,0.1333333333333333,-0.043055555555555625,True
2015,False,89,0.92638731596829,2.346545866364666,1.7927519818799547,2.8969422423556055,0.5855039637599093,True
2017,False,5,-0.16523685192092508,-0.038418500559492585,-0.5800074599030213,-0.038418500559492585,-0.28720626631853785,False
2020,False,65,-0.13318112633181123,0.09665144596651443,-0.2747336377473365,0.09665144596651443,-0.23972602739726034,False
2022,False,13,-0.180327868852459,0.10837887067395258,0.30327868852459017,0.8970856102003641,-0.10200364298724962,False
2023,False,44,-0.07023411371237476,0.3311036789297659,0.12290969899665538,0.7416387959866217,0.05769230769230771,True
2024,False,15,-0.289410348977136,0.25330926594464476,-0.07160048134777386,0.25330926594464476,-0.42839951865222625,False
2014,False,178,0.7939778129952457,1.711568938193344,0.5562599049128369,1.711568938193344,0.6434231378763866,False
2018,False,13,-0.17860553963705839,0.0372492836676217,0.24450811843361975,0.36389684813753576,-0.3887297039159503,False
2019,False,65,-0.18297872340425536,0.0787234042553191,0.9436170212765955,1.872340425531915,0.2872340425531914,True
2023,False,89,0.3165938864628821,0.6135371179039302,0.2161572052401748,0.6906841339155749,0.27001455604075675,False
2020,False,95,-0.016743648960738988,0.17898383371824478,-0.39030023094688215,0.17898383371824478,-0.01443418013856812,False
2014,False,179,1.100929614873838,1.1992031872509958,1.689243027888446,1.689243027888446,1.100929614873838,True
2015,True,2618,0.2007115327601543,0.2007115327601543,0.2007115327601543,0.2007115327601543,0.2007115327601543,
2020,False,57,-0.16198979591836726,0.07270408163265318,-0.14583333333333337,0.35671768707482987,-0.30484693877551017,False
2022,False,63,0.09431818181818175,0.8130681818181817,-0.22897727272727275,0.8130681818181817,0.11136363636363611,False
2014,False,246,0.9808612440191389,2.2631578947368425,0.4896331738437003,2.2631578947368425,0.24880382775119636,False
2019,False,35,-0.022222222222222254,0.5254901960784313,0.33333333333333326,1.1411764705882352,-0.04052287581699354,True
2020,False,64,-0.023558082859463925,0.3306255077173028,-0.22826969943135667,0.3306255077173028,-0.1998375304630382,False
2023,False,45,-0.161839863713799,0.0127768313458263,-0.16098807495741063,0.0127768313458263,-0.04940374787052815,False
2014,False,241,1.6559999999999997,3.628,0.8280000000000001,3.628,0.956,False
2017,False,9,-0.07045009784735823,0.043052837573385405,-0.16438356164383572,0.043052837573385405,-0.11741682974559697,False
2019,False,58,-0.07079646017699104,0.06415929203539816,0.6194690265486729,0.767699115044248,-0.03318584070796449,False
2020,False,88,0.0483516483516484,0.16263736263736273,0.29450549450549457,1.3120879120879119,0.15824175824175812,True
2023,False,70,-0.03639240506329122,0.030063291139240444,-0.03639240506329122,0.1613924050632911,-0.08386075949367089,True
2024,False,80,0.01371951219512213,0.08689024390243905,-0.0015243902439023849,0.2042682926829269,-0.19817073170731703,True
2015,False,74,0.1382432840325989,0.6830667069121641,0.36703893751886496,0.6830667069121641,0.029882281919709985,False
2016,False,35,-0.039330922242314714,0.011528028933092127,-0.35081374321880654,0.14150090415913197,0.016048824593128508,True
2019,False,52,-0.15588513726727682,-0.06121804985799939,-0.2918901861786052,0.08677816345850409,-0.15556958030924584,True
2020,False,36,-0.12442678080097835,0.05288902476306934,-0.4185264445123815,0.05288902476306934,-0.2589422195047387,False
2022,False,143,0.3373344370860929,0.7425496688741722,0.0914735099337749,0.7425496688741722,0.5790562913907285,False
2017,True,767,-0.009496676163342821,0.10066476733143404,0.0,0.0,0.0,False
2021,False,82,-0.10648714810281523,0.25948592411260707,0.3635250917992656,0.8053855569155446,0.33414932680538567,True
2014,False,57,-0.029569892473118364,0.07795698924731176,0.25,1.158602150537634,0.22311827956989227,True
2017,False,38,-0.09164969450101834,-0.010183299389001976,-0.30346232179226074,-0.010183299389001976,-0.1507128309572302,False
2019,False,44,-0.12020460358056273,0.1253196930946292,0.4731457800511507,0.7826086956521738,-0.06905370843989767,True
2020,False,36,-0.15909090909090917,0.2659090909090909,0.02499999999999991,0.584090909090909,0.42727272727272725,True
2021,False,42,-0.19133034379671154,0.04035874439461873,-0.22571001494768317,0.04035874439461873,-0.34080717488789236,False
2023,False,38,-0.027833001988071704,0.09940357852882697,0.0497017892644136,0.19880715705765417,-0.021868787276342005,False
2014,False,239,1.4622871046228707,4.124087591240875,1.260340632603406,4.284671532846715,1.0048661800486616,True
2019,False,36,-0.06442577030812324,0.05742296918767509,-0.5392156862745098,0.05742296918767509,-0.27030812324929965,False
2022,False,18,-0.10256410256410253,0.19580419580419584,-0.44988344988344997,0.19580419580419584,-0.14685314685314688,False
2014,False,150,0.7635933806146571,1.853427895981087,0.7281323877068555,1.853427895981087,1.0933806146572103,False
2019,False,9,-0.10039370078740151,-0.04035433070866146,0.6564960629921257,2.028543307086614,0.3700787401574803,True
2022,False,125,0.07188318981654795,0.47585174092100346,-0.3114938225383751,0.47585174092100346,0.15724447772369898,False
2015,True,517,0.616252821670429,0.796839729119639,0.796839729119639,0.796839729119639,0.796839729119639,False
2018,True,1969,0.0,0.0,0.0,0.0,0.0,
2019,False,153,0.3416523235800346,0.8752151462994837,-0.11015490533562822,1.0654044750430294,0.5740103270223753,True
2020,False,6,-0.2603104212860311,0.06430155210643007,-0.2900221729490021,0.06430155210643007,-0.48869179600886925,False
2022,False,43,-0.14447806354009074,0.0998487140695914,0.19591527987897117,0.8759455370650528,0.27155824508320703,True
2023,False,30,-0.1427364864864864,0.04729729729729737,0.24282094594594605,0.7305743243243241,-0.14864864864864868,True
2014,False,62,-0.019199999999999995,0.08479999999999999,0.2016,1.064,0.48639999999999994,True
2016,False,16,-0.1281741233373639,-0.002418379685610539,-0.38089480048367585,-0.002418379685610539,-0.19467956469165648,False
2019,False,48,-0.06709265175718848,0.036741214057508076,-0.28274760383386577,0.036741214057508076,-0.24920127795527147,False
2021,False,23,-0.14828897338403035,-0.0076045627376425395,0.0874524714828897,0.3935361216730038,-0.05133079847908739,True
