长度,多头占比
330,0.5861027190332326
446,0.5145413870246085
326,0.7033639143730887
499,0.602
496,0.41851106639839036
500,0.6506986027944112
438,0.4328018223234624
500,0.3712574850299401
296,0.6397306397306397
109,0.7272727272727273
172,0.0
483,0.44008264462809915
354,0.6
269,0.2222222222222222
500,0.4231536926147705
423,0.3608490566037736
387,0.24742268041237114
469,0.3638297872340426
482,0.3022774327122153
340,0.4252199413489736
491,0.5955284552845529
500,0.29740518962075846
418,0.40572792362768495
404,0.3530864197530864
406,0.3832923832923833
451,0.39601769911504425
349,0.2714285714285714
486,0.5893223819301848
407,0.5098039215686274
500,0.3972055888223553
116,1.0
485,0.48148148148148145
496,0.5432595573440644
500,0.6427145708582834
238,0.4100418410041841
500,0.015968063872255488
500,0.2894211576846307
186,0.0
292,0.3412969283276451
499,0.502
355,0.13764044943820225
500,0.19760479041916168
391,0.4030612244897959
105,0.0
500,0.5608782435129741
445,0.26905829596412556
487,0.680327868852459
500,0.2954091816367265
310,0.5337620578778135
474,0.5894736842105263
500,0.5369261477045908
500,0.34331337325349304
464,0.36129032258064514
367,0.45652173913043476
102,1.0
332,0.4114114114114114
484,0.6391752577319587
498,0.7414829659318637
500,0.5748502994011976
148,0.0
341,0.3567251461988304
500,0.49101796407185627
298,0.40468227424749165
486,0.4722792607802875
378,0.45382585751978893
423,0.46462264150943394
499,0.502
500,0.5029940119760479
50,0.9607843137254902
322,0.15479876160990713
500,0.5409181636726547
259,0.5423076923076923
281,0.2553191489361702
500,0.592814371257485
490,0.725050916496945
500,0.5788423153692615
452,0.39514348785871967
500,0.46107784431137727
500,0.43313373253493015
467,0.5512820512820513
391,0.3647959183673469
475,0.5651260504201681
499,0.468
310,0.43729903536977494
483,0.4731404958677686
493,0.18016194331983806
481,0.6037344398340249
500,0.5089820359281437
466,0.34475374732334046
397,0.41457286432160806
274,0.6
495,0.06653225806451613
500,0.5249500998003992
476,0.960167714884696
500,0.5409181636726547
500,0.18163672654690619
253,0.01968503937007874
368,0.4986449864498645
272,0.24175824175824176
497,0.3172690763052209
500,0.5189620758483033
401,0.373134328358209
324,0.38153846153846155
500,0.6706586826347305
493,0.7105263157894737
496,0.5995975855130785
500,0.5209580838323353
500,0.3073852295409182
411,0.279126213592233
500,0.6946107784431138
500,0.6506986027944112
500,0.49101796407185627
377,0.3253968253968254
500,0.3093812375249501
477,0.27824267782426776
341,0.3888888888888889
447,0.40401785714285715
471,0.4724576271186441
361,0.585635359116022
490,0.3014256619144603
198,0.48743718592964824
499,0.382
442,0.33182844243792325
304,0.25245901639344265
499,0.154
469,0.5702127659574469
477,0.5606694560669456
425,0.5258215962441315
468,0.5714285714285714
457,0.25327510917030566
500,0.7105788423153693
289,0.1413793103448276
497,0.6987951807228916
500,0.8822355289421158
286,0.05226480836236934
473,0.4704641350210971
480,0.4386694386694387
500,0.35528942115768464
481,0.58298755186722
449,0.18222222222222223
370,0.601078167115903
225,0.6814159292035398
235,0.059322033898305086
268,0.26765799256505574
500,0.5349301397205589
39,1.0
498,0.4288577154308617
499,0.202
500,0.3413173652694611
397,0.48743718592964824
496,0.30985915492957744
420,0.3087885985748218
328,0.3951367781155015
482,0.35610766045548653
310,0.5530546623794212
425,0.16666666666666666
100,0.7029702970297029
486,0.35523613963039014
332,0.5135135135135135
500,0.48902195608782434
467,0.3418803418803419
368,0.43360433604336046
454,0.2989010989010989
500,0.5049900199600799
396,0.37279596977329976
500,0.5668662674650699
433,0.31105990783410137
499,0.246
493,0.39473684210526316
330,0.3776435045317221
484,0.5443298969072164
458,0.289760348583878
70,1.0
500,0.48902195608782434
127,1.0
500,0.5608782435129741
500,0.49101796407185627
407,0.47058823529411764
500,0.626746506986028
499,0.894
500,0.47704590818363274
259,0.4346153846153846
500,0.3373253493013972
486,0.4517453798767967
500,0.7485029940119761
442,0.5395033860045146
149,0.03333333333333333
429,0.29534883720930233
478,0.6847599164926931
500,0.564870259481038
124,0.0
496,0.4768611670020121
445,0.44170403587443946
486,0.33675564681724846
339,0.5264705882352941
467,0.5726495726495726
500,0.3592814371257485
500,0.5229540918163673
204,0.751219512195122
500,0.38323353293413176
500,0.48502994011976047
488,0.6114519427402862
434,0.18620689655172415
485,0.6069958847736625
500,0.7345309381237525
344,0.5971014492753624
164,0.4666666666666667
493,0.4473684210526316
495,0.6048387096774194
500,0.5069860279441117
471,0.326271186440678
500,0.4411177644710579
500,0.03992015968063872
188,0.10582010582010581
500,0.40119760479041916
499,0.502
500,0.15768463073852296
500,0.4111776447105788
499,0.55
500,0.5668662674650699
500,0.15568862275449102
250,0.17928286852589642
500,0.42714570858283435
270,0.5940959409594095
500,0.5868263473053892
500,0.7445109780439122
500,0.7345309381237525
484,0.7628865979381443
438,0.4328018223234624
439,0.3409090909090909
399,0.6025
500,0.37325349301397204
491,0.4410569105691057
151,1.0
500,0.5349301397205589
32,0.0
490,0.13034623217922606
500,0.6407185628742516
115,1.0
499,0.584
450,0.44789356984478934
500,0.36327345309381237
500,0.249500998003992
500,0.5349301397205589
500,0.4930139720558882
500,0.5688622754491018
118,1.0
207,0.0673076923076923
107,0.12962962962962962
456,0.40919037199124725
500,0.4151696606786427
500,0.4171656686626746
500,0.530938123752495
500,0.5369261477045908
381,0.5392670157068062
500,0.20159680638722555
499,0.502
265,0.2932330827067669
243,0.23770491803278687
472,0.42917547568710357
500,0.4870259481037924
455,0.18859649122807018
351,0.5653409090909091
240,0.23651452282157676
131,0.36363636363636365
476,0.5471698113207547
382,0.6814621409921671
451,0.40486725663716816
270,0.2656826568265683
495,0.2439516129032258
247,0.1935483870967742
419,0.32142857142857145
493,0.5323886639676113
303,0.7401315789473685
463,0.5711206896551724
500,0.872255489021956
161,0.4691358024691358
495,0.7056451612903226
500,0.656686626746507
474,0.47578947368421054
500,0.39520958083832336
500,0.1157684630738523
268,0.27137546468401486
498,0.2745490981963928
297,0.5302013422818792
500,0.42714570858283435
271,0.5477941176470589
488,0.5419222903885481
277,0.5251798561151079
308,0.24919093851132687
454,0.4351648351648352
471,0.6419491525423728
455,0.6096491228070176
500,0.5728542914171657
500,0.6067864271457086
499,0.454
429,0.28604651162790695
226,0.2643171806167401
489,0.5979591836734693
425,0.2934272300469484
227,0.75
345,0.37572254335260113
500,0.4231536926147705
472,0.34249471458773784
497,0.3253012048192771
216,0.46543778801843316
500,0.34930139720558884
500,0.48902195608782434
480,0.5945945945945946
328,0.425531914893617
500,0.5029940119760479
440,0.16780045351473924
277,0.10431654676258993
479,0.5104166666666666
476,0.480083857442348
403,0.46534653465346537
484,0.3731958762886598
467,0.5021367521367521
392,0.46564885496183206
498,0.6152304609218436
109,1.0
469,0.29148936170212764
428,0.5990675990675991
417,0.22248803827751196
500,0.39520958083832336
270,0.6420664206642066
338,0.5014749262536873
500,0.6147704590818364
500,0.5968063872255489
454,0.5912087912087912
341,0.4327485380116959
454,0.4153846153846154
253,0.01968503937007874
496,0.16901408450704225
478,0.4801670146137787
470,0.46709129511677283
368,0.43089430894308944
418,0.40572792362768495
487,0.14549180327868852
458,0.45751633986928103
450,0.5942350332594235
500,0.9640718562874252
500,0.3852295409181637
500,0.45109780439121755
474,0.33473684210526317
279,0.0
210,0.0
499,0.508
97,1.0
497,0.27309236947791166
499,0.616
495,0.49798387096774194
498,0.3286573146292585
460,0.0911062906724512
490,0.5274949083503055
471,0.6228813559322034
500,0.3992015968063872
403,0.4975247524752475
500,0.7265469061876247
500,0.4491017964071856
500,0.4251497005988024
500,0.42714570858283435
267,0.0708955223880597
500,0.7045908183632734
500,0.31736526946107785
440,0.6938775510204082
190,0.0
500,0.47904191616766467
496,0.3722334004024145
500,0.47305389221556887
270,0.08118081180811808
500,0.5469061876247505
485,0.5452674897119342
387,0.6829896907216495
498,0.25250501002004005
289,0.3
478,0.5260960334029228
181,0.0
148,0.2483221476510067
478,0.6993736951983298
333,0.4341317365269461
500,0.5888223552894212
233,1.0
145,0.1095890410958904
500,0.4311377245508982
305,0.1895424836601307
129,0.4461538461538462
424,0.36470588235294116
459,0.5608695652173913
477,0.4435146443514644
482,0.2857142857142857
500,0.48502994011976047
114,0.8956521739130435
342,0.4897959183673469
277,0.60431654676259
500,0.3912175648702595
249,0.296
76,0.5064935064935064
500,0.6007984031936128
250,1.0
500,0.18562874251497005
410,0.39416058394160586
475,0.4411764705882353
484,0.43711340206185567
312,0.08306709265175719
439,0.5068181818181818
491,0.2601626016260163
500,0.5888223552894212
489,0.35306122448979593
499,0.452
455,0.3267543859649123
278,0.3548387096774194
500,0.36327345309381237
462,0.46220302375809935
46,0.0
420,0.166270783847981
500,0.37924151696606784
500,0.6506986027944112
358,0.9554317548746518
489,0.6020408163265306
418,0.8305489260143198
500,0.45708582834331335
469,0.6829787234042554
500,0.46506986027944114
500,0.37325349301397204
493,0.38866396761133604
499,0.502
467,0.5833333333333334
383,0.7109375
462,0.46220302375809935
497,0.3534136546184739
487,0.5799180327868853
500,0.4291417165668663
500,0.4411177644710579
483,0.25413223140495866
500,0.5688622754491018
499,0.574
499,0.378
500,0.5249500998003992
461,0.6558441558441559
463,0.46336206896551724
469,0.24893617021276596
488,0.35173824130879344
500,0.25149700598802394
498,0.5450901803607214
500,0.6387225548902196
276,0.9638989169675091
385,0.3393782383419689
500,0.5848303393213573
500,0.5229540918163673
447,0.5290178571428571
62,0.0
426,0.2810304449648712
349,0.32857142857142857
474,0.40842105263157896
488,0.5357873210633947
487,0.375
500,0.4311377245508982
499,0.604
335,0.5386904761904762
500,0.5069860279441117
500,0.4411177644710579
489,0.23061224489795917
499,0.614
435,0.6536697247706422
281,0.28368794326241137
500,0.3413173652694611
182,0.45901639344262296
481,0.5684647302904564
500,0.38922155688622756
421,0.36255924170616116
500,0.5449101796407185
500,0.3093812375249501
500,0.5848303393213573
500,0.3872255489021956
453,0.381057268722467
475,0.6701680672268907
468,0.5373134328358209
500,0.5029940119760479
500,0.2874251497005988
475,0.3865546218487395
497,0.5481927710843374
500,0.7924151696606786
500,0.44510978043912175
144,0.0
499,0.612
468,0.5650319829424307
500,0.6806387225548902
481,0.12863070539419086
410,0.15085158150851583
458,0.20697167755991286
397,0.39195979899497485
194,0.0
500,0.4550898203592814
125,0.626984126984127
372,0.5281501340482574
349,0.42
280,0.5231316725978647
191,0.010416666666666666
499,0.518
176,0.03389830508474576
500,0.46107784431137727
500,0.4870259481037924
500,0.5049900199600799
500,0.4031936127744511
499,0.404
255,0.26171875
437,0.4315068493150685
434,0.38850574712643676
486,0.6160164271047228
500,0.6167664670658682
500,0.6187624750499002
484,0.2845360824742268
485,0.21810699588477367
350,0.301994301994302
124,0.768
500,0.36726546906187624
493,0.2651821862348178
360,0.3628808864265928
500,0.29141716566866266
499,0.564
500,0.3313373253493014
304,0.21967213114754097
500,0.469061876247505
391,0.6224489795918368
241,0.5950413223140496
500,0.5329341317365269
499,0.742
376,0.9071618037135278
500,0.5948103792415169
437,0.3675799086757991
471,0.4576271186440678
291,0.1952054794520548
194,0.0
500,0.5888223552894212
500,0.6746506986027944
500,0.8283433133732535
488,0.32719836400818
465,0.4656652360515021
319,0.403125
500,0.5429141716566867
500,0.43912175648702595
456,0.4551422319474836
500,0.4231536926147705
500,0.6447105788423154
279,1.0
490,0.31160896130346233
500,0.564870259481038
490,0.4460285132382892
79,0.8875
470,0.4288747346072187
499,0.502
344,0.5420289855072464
500,0.28542914171656686
500,0.3592814371257485
495,0.3810483870967742
494,0.44242424242424244
465,0.2854077253218884
500,0.36127744510978044
498,0.3046092184368738
97,0.8367346938775511
500,0.43313373253493015
409,0.3926829268292683
491,0.266260162601626
500,0.5868263473053892
426,0.4168618266978923
500,0.001996007984031936
413,0.1859903381642512
477,0.37656903765690375
443,0.6418918918918919
486,0.7823408624229979
476,0.40670859538784065
270,0.7158671586715867
500,0.7345309381237525
395,0.8131313131313131
497,0.5923694779116466
286,0.4878048780487805
485,0.5123456790123457
496,0.641851106639839
500,0.5149700598802395
398,0.23308270676691728
323,0.19753086419753085
500,0.592814371257485
496,0.47283702213279677
496,0.49899396378269617
484,0.6453608247422681
500,0.23952095808383234
128,0.15503875968992248
500,0.6506986027944112
469,0.4702127659574468
309,0.6064516129032258
266,0.06741573033707865
124,0.296
499,0.544
225,0.40707964601769914
476,0.389937106918239
420,0.4085510688836104
226,1.0
466,0.2334047109207709
474,0.3894736842105263
483,0.7086776859504132
500,0.5528942115768463
256,1.0
500,0.1996007984031936
500,0.49500998003992014
90,1.0
500,0.4750499001996008
500,0.4870259481037924
270,0.08118081180811808
444,0.31910112359550563
390,0.3554987212276215
500,0.31137724550898205
78,1.0
500,0.1996007984031936
499,0.542
252,0.43873517786561267
500,0.624750499001996
500,0.7465069860279441
473,0.39029535864978904
500,0.7584830339321357
500,0.5129740518962076
349,0.44285714285714284
278,0.5555555555555556
500,0.7864271457085829
500,0.5808383233532934
257,1.0
500,0.6866267465069861
500,0.5828343313373253
67,1.0
400,0.4912718204488778
467,0.48717948717948717
488,0.5869120654396728
353,0.7542372881355932
500,0.45109780439121755
500,0.7325349301397206
473,0.47468354430379744
478,0.5219206680584552
271,0.9191176470588235
500,0.3972055888223553
500,0.39520958083832336
474,0.47578947368421054
466,0.3233404710920771
413,0.572463768115942
500,0.3273453093812375
500,0.5189620758483033
134,0.5851851851851851
499,0.458
500,0.6107784431137725
500,0.562874251497006
464,0.43010752688172044
489,0.7306122448979592
432,0.2748267898383372
500,0.46506986027944114
123,1.0
276,0.10108303249097472
102,0.3883495145631068
65,0.0
500,0.562874251497006
496,0.3118712273641851
500,0.4750499001996008
500,0.4091816367265469
100,0.6633663366336634
420,0.5558194774346793
500,0.5888223552894212
78,0.0
454,0.5142857142857142
472,0.47357293868921774
430,0.37819025522041766
496,0.352112676056338
497,0.9417670682730924
500,0.6067864271457086
171,0.31976744186046513
500,0.469061876247505
500,0.5868263473053892
490,0.6374745417515275
343,0.9098837209302325
110,0.9819819819819819
445,0.4910313901345291
500,0.5249500998003992
500,0.6467065868263473
500,0.5568862275449101
449,0.8777777777777778
500,0.6686626746506986
405,0.4827586206896552
500,0.592814371257485
491,0.6056910569105691
500,0.24550898203592814
400,0.41895261845386533
311,0.44551282051282054
260,0.04597701149425287
437,0.091324200913242
441,0.27149321266968324
292,0.07167235494880546
500,0.3153692614770459
500,0.31736526946107785
186,0.0
281,0.44680851063829785
254,0.4392156862745098
466,0.4068522483940043
500,0.3253493013972056
309,0.5
473,0.16033755274261605
297,0.39932885906040266
500,0.5608782435129741
500,0.4031936127744511
283,0.6408450704225352
92,0.0
253,0.2874015748031496
159,0.025
498,0.4749498997995992
472,0.3298097251585624
181,0.08241758241758242
416,0.4028776978417266
249,0.26
500,0.5588822355289421
391,0.3647959183673469
500,0.6207584830339321
500,0.4351297405189621
103,1.0
266,0.149812734082397
471,0.3538135593220339
280,0.4377224199288256
485,0.5370370370370371
500,0.5688622754491018
389,0.7564102564102564
500,0.7564870259481038
487,0.819672131147541
500,0.40718562874251496
499,0.574
492,0.6511156186612576
500,0.4550898203592814
480,0.2702702702702703
500,0.5728542914171657
500,0.34331337325349304
499,0.53
500,0.5409181636726547
196,0.43147208121827413
490,0.6659877800407332
457,0.45633187772925765
500,0.5429141716566867
204,0.11707317073170732
491,0.4451219512195122
500,0.40119760479041916
500,0.5449101796407185
500,0.7964071856287425
500,0.47305389221556887
439,0.44545454545454544
500,0.564870259481038
468,0.7078891257995735
499,0.774
500,0.7125748502994012
319,1.0
500,0.592814371257485
250,0.9721115537848606
155,0.0
23,0.0
251,0.15079365079365079
481,0.41286307053941906
485,0.41358024691358025
453,0.4669603524229075
396,0.3979848866498741
496,0.5895372233400402
492,0.3022312373225152
463,0.6099137931034483
483,0.46487603305785125
455,0.41885964912280704
498,0.374749498997996
402,0.0794044665012407
493,0.37044534412955465
333,0.47604790419161674
275,0.38768115942028986
423,0.41273584905660377
497,0.3253012048192771
433,0.12442396313364056
281,0.19148936170212766
490,0.6619144602851323
395,0.5808080808080808
491,0.6869918699186992
279,0.0035714285714285713
108,0.0
423,0.41273584905660377
421,0.514218009478673
406,0.3882063882063882
103,1.0
500,0.4590818363273453
470,0.45222929936305734
107,1.0
500,0.43912175648702595
500,0.26746506986027946
71,0.8472222222222222
500,0.1996007984031936
393,0.39593908629441626
274,0.1709090909090909
100,0.46534653465346537
272,0.08791208791208792
108,0.1651376146788991
500,0.530938123752495
137,0.5869565217391305
500,0.3772455089820359
333,0.25449101796407186
500,0.5449101796407185
500,0.7325349301397206
160,0.0
404,0.43209876543209874
274,0.43272727272727274
500,0.5369261477045908
497,0.6566265060240963
291,0.5068493150684932
500,0.6447105788423154
494,0.4484848484848485
79,0.0
303,0.3717105263157895
483,0.6177685950413223
408,0.014669926650366748
425,0.34507042253521125
433,0.42626728110599077
398,0.5338345864661654
500,0.5828343313373253
499,0.064
497,0.3172690763052209
461,0.461038961038961
500,0.47704590818363274
500,0.6127744510978044
174,0.0
500,0.5528942115768463
145,0.7191780821917808
205,0.5
429,0.4
500,0.530938123752495
500,0.4491017964071856
500,0.5528942115768463
441,0.8687782805429864
365,0.319672131147541
500,0.5449101796407185
395,0.6691919191919192
482,0.8633540372670807
405,0.8719211822660099
319,0.33125
500,0.5888223552894212
500,0.5329341317365269
500,0.5948103792415169
385,0.37305699481865284
466,0.32548179871520344
500,0.5868263473053892
131,1.0
126,0.047244094488188976
293,0.30272108843537415
230,0.3852813852813853
500,0.37924151696606784
398,0.045112781954887216
396,0.3954659949622166
156,0.0
500,0.22355289421157684
454,0.6659340659340659
453,0.45154185022026433
494,0.3898989898989899
405,0.5394088669950738
500,0.5968063872255489
500,0.6666666666666666
500,0.6147704590818364
498,0.4649298597194389
328,0.3890577507598784
495,0.5241935483870968
284,0.40350877192982454
500,0.4231536926147705
477,0.3117154811715481
479,0.475
500,0.4151696606786427
500,0.6107784431137725
500,0.3652694610778443
376,0.40318302387267907
500,0.5868263473053892
497,0.4939759036144578
385,0.6347150259067358
498,0.7014028056112225
444,0.851685393258427
500,0.5968063872255489
500,0.5269461077844312
500,0.5968063872255489
500,0.9421157684630739
247,1.0
285,0.3916083916083916
225,0.14601769911504425
500,0.5129740518962076
285,0.4230769230769231
500,0.564870259481038
495,0.48185483870967744
482,0.2795031055900621
383,0.3515625
500,0.25149700598802394
500,0.49500998003992014
458,0.4074074074074074
481,0.4979253112033195
450,0.14634146341463414
289,0.22758620689655173
500,0.5688622754491018
391,0.4336734693877551
500,0.5489021956087824
395,0.41414141414141414
260,0.6283524904214559
500,0.5389221556886228
115,1.0
500,0.42115768463073855
500,0.6227544910179641
495,0.4717741935483871
423,0.41273584905660377
482,0.515527950310559
500,0.7944111776447106
302,0.6864686468646864
500,0.4411177644710579
392,0.5699745547073791
278,0.6881720430107527
500,0.35728542914171657
500,0.14171656686626746
486,0.4127310061601643
500,0.25948103792415167
499,0.492
500,0.6207584830339321
490,0.5682281059063137
488,0.6073619631901841
488,0.6175869120654397
373,0.6363636363636364
490,0.4175152749490835
480,0.6133056133056133
481,0.34439834024896265
474,0.5621052631578948
336,0.39465875370919884
500,0.3812375249500998
500,0.4291417165668663
115,0.0
499,0.502
213,0.018691588785046728
447,0.47544642857142855
500,0.48303393213572854
491,0.5934959349593496
499,0.466
138,0.0
500,0.5668662674650699
366,0.0
283,0.0
202,0.0
496,0.6277665995975855
500,0.5129740518962076
473,0.6054852320675106
438,0.4328018223234624
483,0.9235537190082644
500,0.2634730538922156
298,0.43812709030100333
500,0.5988023952095808
428,0.48484848484848486
500,0.4171656686626746
500,0.5409181636726547
461,0.5865800865800865
500,0.4590818363273453
500,0.5708582834331337
500,0.34930139720558884
473,0.630801687763713
455,0.45394736842105265
500,0.41916167664670656
499,0.492
500,0.4151696606786427
485,0.22839506172839505
189,0.20526315789473684
442,0.11963882618510158
367,0.14402173913043478
499,0.612
500,0.5548902195608783
305,0.5882352941176471
500,0.45109780439121755
367,0.3233695652173913
499,0.418
326,0.23853211009174313
447,0.44419642857142855
217,0.9128440366972477
160,0.5093167701863354
457,0.45633187772925765
500,0.32934131736526945
492,0.29006085192697767
328,0.24316109422492402
470,0.4012738853503185
83,0.75
311,0.20192307692307693
112,0.5575221238938053
443,0.2972972972972973
366,0.3215258855585831
494,0.3515151515151515
500,0.46706586826347307
323,0.015432098765432098
115,0.04310344827586207
394,0.3189873417721519
236,0.1940928270042194
341,0.4064327485380117
484,0.5505154639175258
500,0.49500998003992014
464,0.44086021505376344
326,0.0
461,0.24458874458874458
325,0.2361963190184049
500,0.5269461077844312
138,0.0
500,0.7764471057884231
331,0.25301204819277107
446,0.6532438478747203
188,0.0
202,0.0
500,0.30538922155688625
148,0.30201342281879195
62,0.0
398,0.23308270676691728
306,0.18892508143322476
500,0.25149700598802394
470,0.016985138004246284
263,0.0
215,0.06481481481481481
500,0.5988023952095808
84,0.0
474,0.32210526315789473
485,0.03292181069958848
472,0.5200845665961945
466,0.3233404710920771
97,0.0
101,0.0
500,0.47305389221556887
478,0.18789144050104384
222,0.0
84,0.0
191,0.0
64,0.0
500,0.6007984031936128
305,0.3790849673202614
64,0.0
428,0.3006993006993007
50,0.0
500,0.3592814371257485
500,0.5189620758483033
389,0.5461538461538461
411,0.3131067961165049
346,0.37175792507204614
52,0.0
163,0.0
198,0.0
311,0.0
144,0.0
144,0.0
24,0.0
17,0.0
334,0.03283582089552239
500,0.6307385229540918
13,0.0
500,0.4930139720558882
14,0.0
129,0.0
127,0.0
444,0.27640449438202247
500,0.059880239520958084
433,0.12211981566820276
496,0.33400402414486924
42,0.0
386,0.8604651162790697
305,0.2908496732026144
136,0.0
500,0.47904191616766467
486,0.702258726899384
381,0.7015706806282722
373,0.3342245989304813
184,0.0
500,0.3872255489021956
101,0.0
466,0.4004282655246253
27,0.0
100,0.0
500,0.3013972055888224
121,1.0
190,0.0
487,0.41598360655737704
91,0.0
493,0.45546558704453444
377,0.47354497354497355
465,0.5579399141630901
498,0.7394789579158316
284,0.4070175438596491
130,0.6641221374045801
117,0.0
336,0.5459940652818991
486,0.2792607802874743
245,0.3048780487804878
201,0.0
19,0.0
277,0.21223021582733814
500,0.4171656686626746
217,0.0
13,0.0
209,0.0
499,0.538
14,0.0
203,0.0
221,0.0
489,0.5653061224489796
111,0.0
499,0.252
182,0.29508196721311475
133,0.0
467,0.3247863247863248
500,0.35129740518962077
500,0.3413173652694611
67,0.0
500,0.6926147704590818
149,0.0
443,0.581081081081081
140,0.0
449,0.58
38,0.0
498,0.5571142284569138
387,0.7164948453608248
500,0.47704590818363274
23,0.0
431,0.40046296296296297
26,0.0
25,0.0
497,0.5220883534136547
102,0.0
46,0.0
108,0.0
500,0.4750499001996008
29,0.0
500,0.4750499001996008
47,0.7083333333333334
474,0.3473684210526316
438,0.0
62,0.0
492,0.513184584178499
155,0.0
57,0.0
208,0.10526315789473684
100,0.21782178217821782
358,0.39275766016713093
12,0.0
47,0.0
500,0.49700598802395207
291,1.0
492,0.6227180527383367
275,0.036231884057971016
492,0.4746450304259635
22,0.0
15,0.0
97,0.0
196,0.0
404,0.044444444444444446
500,0.5209580838323353
481,0.7074688796680498
496,0.5010060362173038
79,0.0
19,0.0
459,0.23695652173913043
469,0.6659574468085107
494,0.4808080808080808
45,0.0
51,0.0
372,0.45308310991957107
63,0.0
500,0.5768463073852296
500,0.7704590818363274
65,0.0
450,0.4811529933481153
375,0.5771276595744681
65,0.0
487,0.5881147540983607
201,0.0
380,0.49868766404199477
490,0.4175152749490835
89,0.0
471,0.5148305084745762
104,0.0
419,0.1976190476190476
442,0.3611738148984199
468,0.6886993603411514
500,0.7085828343313373
48,0.0
500,0.2934131736526946
482,0.5217391304347826
44,0.0
331,0.2289156626506024
444,0.3258426966292135
39,0.0
500,0.38922155688622756
86,0.0
500,0.6447105788423154
418,0.6610978520286396
153,0.0
83,0.0
392,0.37659033078880405
387,0.27319587628865977
67,0.0
500,0.3652694610778443
26,0.0
22,0.0
385,0.8005181347150259
500,0.437125748502994
161,0.9012345679012346
404,0.5308641975308642
487,0.8073770491803278
16,0.0
500,0.5568862275449101
496,0.31388329979879276
490,0.5336048879837068
12,0.0
493,0.37044534412955465
12,0.0
500,0.2774451097804391
378,0.33773087071240104
26,0.0
500,0.36327345309381237
442,0.6117381489841986
500,0.6746506986027944
198,0.0
94,0.0
308,0.2297734627831715
14,0.0
500,0.4590818363273453
388,0.06683804627249357
462,0.23974082073434125
500,0.3393213572854291
429,0.29767441860465116
497,0.30120481927710846
87,0.0
495,0.5342741935483871
500,0.05788423153692615
110,0.0
330,0.36253776435045315
485,0.5576131687242798
233,0.0
234,0.0
371,0.1989247311827957
448,0.45657015590200445
255,0.04296875
421,0.45734597156398105
450,0.36807095343680707
335,0.41369047619047616
500,0.3852295409181637
459,0.7043478260869566
444,0.3438202247191011
74,0.8933333333333333
423,0.32075471698113206
198,0.0
411,0.5679611650485437
457,0.4170305676855895
382,0.49869451697127937
253,0.7519685039370079
495,0.3649193548387097
500,0.43912175648702595
498,0.17835671342685372
339,0.2911764705882353
385,0.15284974093264247
494,0.37777777777777777
390,0.6419437340153452
15,0.0
20,0.0
500,0.23552894211576847
500,0.7445109780439122
50,0.0
500,0.4550898203592814
500,0.3532934131736527
439,0.41363636363636364
84,0.38823529411764707
475,0.41596638655462187
497,0.1285140562248996
500,0.10978043912175649
500,0.4411177644710579
243,0.22131147540983606
500,0.27345309381237526
336,0.32047477744807124
116,0.48717948717948717
160,0.0
499,0.514
153,0.0
462,0.43844492440604754
114,0.0
447,0.30580357142857145
259,0.5269230769230769
140,0.524822695035461
37,0.21052631578947367
119,0.0
500,0.4311377245508982
421,0.3246445497630332
353,0.19491525423728814
316,0.10725552050473186
35,0.0
367,0.23097826086956522
467,0.4230769230769231
500,0.592814371257485
233,0.02564102564102564
500,0.46706586826347307
500,0.1317365269461078
311,0.3557692307692308
477,0.34518828451882844
497,0.4718875502008032
500,0.17564870259481039
500,0.4550898203592814
31,0.0
32,0.0
464,0.4817204301075269
500,0.2834331337325349
37,0.0
459,0.4043478260869565
27,0.0
500,0.5029940119760479
484,0.3525773195876289
491,0.44715447154471544
500,0.11377245508982035
30,0.0
465,0.14377682403433475
483,0.48760330578512395
92,1.0
500,0.5389221556886228
103,0.0
368,0.005420054200542005
498,0.9579158316633266
221,0.0
457,0.23580786026200873
500,0.5029940119760479
500,0.3532934131736527
54,0.23636363636363636
212,0.0
472,0.5221987315010571
496,0.448692152917505
220,0.0
480,0.4261954261954262
66,0.0
444,0.4966292134831461
346,0.6368876080691642
308,0.09385113268608414
394,0.369620253164557
500,0.31736526946107785
43,0.0
499,0.586
500,0.4630738522954092
128,0.0
233,0.0
498,0.3927855711422846
293,0.4387755102040816
327,0.09451219512195122
440,0.39909297052154197
357,0.3100558659217877
58,0.0
500,0.5568862275449101
81,0.0
49,0.0
67,0.0
465,0.3905579399141631
388,0.4087403598971722
476,0.5681341719077568
368,0.44173441734417346
385,0.7357512953367875
497,0.4357429718875502
500,0.1497005988023952
466,0.19914346895074947
480,0.1891891891891892
500,0.5409181636726547
491,0.2703252032520325
353,0.4322033898305085
500,0.25349301397205587
313,0.022292993630573247
59,0.0
488,0.45807770961145194
16,0.0
500,0.46107784431137727
375,0.7207446808510638
500,0.5548902195608783
373,0.7887700534759359
270,0.2915129151291513
500,0.4231536926147705
192,0.0
74,0.0
20,0.0
495,0.30443548387096775
395,0.3712121212121212
279,1.0
500,0.34331337325349304
102,0.0
488,0.34151329243353784
424,0.39294117647058824
40,0.0
45,0.0
360,0.3518005540166205
209,0.0
56,0.0
31,0.0
500,0.5968063872255489
331,0.09337349397590361
500,0.6806387225548902
499,0.214
459,0.5108695652173914
417,0.4043062200956938
390,0.1815856777493606
300,0.23588039867109634
410,0.39416058394160586
486,0.4517453798767967
