路线,窗口,Spearman_ρ,D10−D1_pp,全市场等权年化,TopN20_收盘口径年化,判定(D2)
R08,full,0.9636363636363635,13.435614068639335,0.13636310259296458,0.1662061127715322,—
R08,oos,0.6969696969696969,13.208325719088808,0.18675862707287805,0.2013172141397992,可以当阈值用
R09,full,0.9030303030303028,5.303332479954004,0.13636310259296458,0.10100054239878342,—
R09,oos,-0.41818181818181815,-2.2427293265941506,0.18675862707287805,0.1802742076770718,"只能当排序用,不可设阈值"
