代码,名称,距低点,换手加速,流通市值亿,在用户池内
601898,,0.2353479853479854,0.05466290457725975,1234.9478119900919,False
601939,,0.2666666666666666,0.22711021807262988,996.775117771108,False
601963,,0.34466588511137175,0.12684129403873845,232.38399241938797,False
603019,,0.23564151779122988,0.198746339671505,1238.965134543706,False
603061,金海通,2.947806230631218,0.18571311658935263,212.93656161072587,True
603065,宿迁联盛,0.8761904761904762,0.38675240771411623,57.7756281788,True
603087,,0.30413064361191156,0.4432792358024755,380.68795599379325,False
603110,,0.47799593771157745,0.20508138905151174,43.95979897255453,False
603124,江南新材,1.0230256513835587,0.0903254182195532,78.8100174757075,True
603127,,0.5537471612414835,0.4556637508726298,261.0234333748398,False
603129,,0.4712378757322577,0.10519739567571817,466.0307278094817,False
603162,海通发展,0.8798586572438163,0.5926417059383537,45.19194700935961,True
603171,,0.3203438395415472,0.1781116330423218,187.2375652896442,False
603178,,0.23950795947901593,0.2713247242826653,40.215462992244056,False
603192,,0.30471079308288607,0.7987974265154221,30.550310274490823,False
603198,,0.2710659898477157,0.08838207147788624,300.33633425500824,False
603211,晋拓股份,0.3764916467780428,0.13851610370123146,63.14545633537194,True
603223,,0.25885225885225904,0.06525567894821127,72.94298092564829,False
603228,,0.4537145079735512,0.07249775969691385,741.432323995471,False
603233,,0.25,0.30209926128197684,210.18658648683518,False
603258,,0.2532347504621073,0.3587601357905923,32.757251873717095,False
603259,,0.5581423547956832,0.09882962422429031,3175.953233238864,False
603296,华勤技术,0.31940724870558834,0.2301151600429736,594.3349258037587,True
603317,,0.3738404452690167,0.1699060021709804,157.2057988044533,False
603336,,0.42082738944365206,0.18184201044182013,60.79369193820279,False
603338,,0.36564705882352944,0.10713500424989153,292.44717953310806,False
603339,,0.24193548387096775,0.49650520636444506,40.12547764919438,False
603345,,0.26026798718322186,0.048116764442529325,253.62232260197194,False
603391,力聚热能,0.39688311688311684,0.03739886343507992,12.218180637374005,True
603400,华之杰,0.2391041162227603,0.23983791742783134,14.832592705,True
603444,,0.24550336438923392,0.2385398278439801,276.73678591295766,False
603519,,0.37847866419294984,0.4572571643610732,39.23127617403776,False
603538,,0.8575602629656685,0.38664780457862147,87.0555708502066,False
603556,,0.2939747327502431,0.4336490361075409,128.77406712922746,False
603567,,0.4158878504672896,0.7553515128622508,57.27844517368677,False
603669,,0.3481481481481481,0.49358786449805847,38.91170998212986,False
603682,,0.962825278810409,0.04827427784462013,49.595272703118866,False
603696,,0.2825242718446601,0.5311544556131937,31.092995883247227,False
603698,,0.3040621266427719,0.0808813049061694,118.39087269872354,False
603726,,0.26058823529411757,0.06768310909300612,39.384553983509306,False
603727,,0.3777089783281735,0.14887664671414091,49.88414732667484,False
603757,,1.1869602763385148,0.03056453265085124,95.75680311883526,False
603816,,0.25297194484070373,0.07198616177192552,214.71726303509155,False
603818,,0.23381294964028787,0.2000833268011446,23.41893866985033,False
603823,,3.092209856915739,0.03140647779325989,211.98920140325023,False
603879,,0.27720207253886,0.30070545744213306,17.705995112744937,False
603882,,0.2414259927797835,0.37072033667771587,126.66790662045184,False
603893,,0.2612390350877194,0.5509312074758053,786.1986788066472,False
603903,,0.4130434782608696,0.16232271091586647,28.329005266692228,False
603983,,0.32011331444759206,0.5591762725376206,115.3451024400199,False
603986,,1.9316011356792568,0.15501059507972403,2333.991789260755,False
603988,,0.35057471264367823,0.384499899151278,43.53814167906756,False
603991,,0.8117161716171617,0.07028061416666898,98.74684059468238,False
605007,,0.4328621908127208,0.03872318717640311,77.01230154561422,False
605068,,0.42481751824817526,0.30934573081139494,31.549775610458184,False
605090,,0.23047763457164527,0.38694533305104617,229.12606852951038,False
605179,,0.6953062848050913,0.8639708109748967,85.37712292670487,False
605189,,0.3352697095435684,0.5165666162175229,38.23437072294219,False
605196,,0.8766724840023268,0.3731425031522757,161.8564307603229,False
605388,,0.26552462526766596,0.3178884432607134,35.45260189057771,False
605599,,0.24658573596358124,0.25093285435161317,127.56062334040277,False
688002,,1.1180363188673437,0.25848675190856185,652.7753236277354,False
688004,,0.30506478209658416,0.15002110722077266,17.67046180101485,False
688036,,0.2534818941504178,0.25978150621155494,725.6745357893265,False
688046,,0.8131782945736434,0.599501034015069,96.67042911331875,False
688057,,0.3400000000000001,0.24534604360717727,43.20586184828419,False
688059,,0.7946797520661155,0.11474861234434464,92.29294460914906,False
688068,,0.41517976031957393,0.3572145797650619,100.22526565959991,False
688071,,0.34206896551724153,0.06265910108356287,32.45035956609998,False
688095,,0.40871327254305956,0.2702496366571632,63.77834224218418,False
688099,,0.30715804394046775,0.10353537754855457,391.78642429102837,False
688105,,0.3112633181126332,0.1980546763600166,89.69795855288847,False
688111,,0.3777654867256637,0.2633956560663264,1279.839466133433,False
688115,,0.7376071561684681,0.03457130831644273,43.13162414662853,False
688120,华海清科,1.9918281270594438,0.08500622282781167,1126.388381930609,True
688125,,1.525939650608788,0.10484019628482688,79.33866218608816,False
