j,t,日期,日_深度,周_深度,日_缩量比,周_缩量比,日_收敛比,周_收敛比,日_三条全中,周_三条全中,日_TR均,周_TR均
2682,3224,2026-04-17,0.24177859723567963,0.263165791447862,1.1329454183578491,1.0743920784887027,0.9336058497428894,0.9499498383680748,False,False,3.2642307692307693,7.101666666666667
2682,3229,2026-04-24,0.24177859723567963,0.263165791447862,1.0463064908981323,1.0086598938481999,0.8628408908843994,0.8864754685733395,False,False,3.041935483870968,6.627142857142857
2682,3233,2026-04-30,0.24177859723567963,0.263165791447862,1.0422810316085815,0.9868224234951105,0.8623575568199158,0.9025749637721546,False,False,3.0388571428571423,6.7475
2682,3236,2026-05-08,0.24177859723567963,0.263165791447862,1.035056471824646,0.9425264531970909,0.8351648449897766,0.845242076319994,False,False,2.9499999999999997,6.318888888888889
2682,3241,2026-05-15,0.2576810121536255,0.27861965491372853,1.0177216529846191,0.9396201338345287,0.8054843544960022,0.84004012930554,False,False,2.8509302325581394,6.279999999999999
2682,3246,2026-05-22,0.27559053897857666,0.29602400600150036,0.9917622208595276,0.9262321258879017,0.7659385800361633,0.795897893211459,False,False,2.7183333333333333,5.949999999999999
2682,3251,2026-05-29,0.3422881066799164,0.3608402100525132,0.9754974842071533,0.9194439948004164,0.7515669465065002,0.7887637944487792,False,False,2.667924528301887,5.896666666666666
2682,3256,2026-06-05,0.37563687562942505,0.3932483120780196,0.9673784971237183,0.9186142966970949,0.728774905204773,0.7652349879526336,False,False,2.589482758620689,5.72076923076923
2682,3261,2026-06-12,0.39895012974739075,0.41590397599399853,0.9509103894233704,0.9089599622669403,0.7107312679290771,0.7401945952832141,False,False,2.5266666666666664,5.533571428571428
2682,3265,2026-06-18,0.39895012974739075,0.41590397599399853,0.9352993369102478,0.8862726701001558,0.6911947727203369,0.7084160071340987,False,False,2.459253731343283,5.296
2682,3270,2026-06-26,0.4097576141357422,0.42640660165041266,0.9978694915771484,0.9492104335285426,0.7056856155395508,0.7326106342659681,False,False,2.5056944444444444,5.476875
2682,3275,2026-07-03,0.4097576141357422,0.42640660165041266,1.1759170293807983,1.120187458929207,0.7621467709541321,0.7904686342266256,False,False,2.6942857142857144,5.909411764705882
2682,3280,2026-07-10,0.4097576141357422,0.42640660165041266,1.3061130046844482,1.2476132232501909,0.8220996260643005,0.8606249767770221,False,False,2.895853658536585,6.433888888888888
2682,3285,2026-07-17,0.4097576141357422,0.42640660165041266,1.528722882270813,1.4630129577771738,0.9085266590118408,0.9199467289335811,False,False,3.188160919540229,6.877368421052631
2682,3290,2026-07-24,0.4097576141357422,0.42640660165041266,1.6545395851135254,1.5880119941595314,0.9480137228965759,0.9675175565711737,False,False,3.322282608695652,7.233
2682,3295,2026-07-31,0.4241161048412323,0.44036009002250576,1.6918692588806152,1.6291794717879837,0.9438079595565796,0.9753332165549309,False,False,3.3082474226804126,7.291428571428572
2682,3296,2026-08-03,0.4241161048412323,0.44036009002250576,1.6890326738357544,1.5683781493138353,0.9385814666748047,0.9405457990899969,False,False,3.2905102040816328,7.031363636363636
4326,756,2016-02-19,0.3533225357532501,0.41179361179361185,0.6404181718826294,0.7494520450820964,0.6582264304161072,1.1083022120080437,False,False,0.9438888888888886,3.215
